,source_dataset,isMath,attack,source_model,source_balancing,target_model,target_dataset,target_balancing,asr,asr_0,asr_1
162,bing,True,BIM,resnet,40/60,resnet,google,40/60,0.13000001,0.2,0.06
163,bing,True,BIM,resnet,40/60,resnet,google,50/50,0.086666666,0.12666666666666668,0.04666666666666667
164,bing,True,BIM,resnet,40/60,vgg,google,20/80,0.093333334,0.18666666666666668,0.0
165,bing,True,BIM,resnet,40/60,vgg,google,30/70,0.06333333,0.12666666666666668,0.0
166,bing,True,BIM,resnet,40/60,vgg,google,40/60,0.05,0.1,0.0
167,bing,True,BIM,resnet,40/60,vgg,google,50/50,0.04,0.07333333333333333,0.006666666666666667
168,bing,True,BIM,resnet,50/50,alexnet,bing,20/80,0.027210884,0.04861111111111111,0.006666666666666667
169,bing,True,BIM,resnet,50/50,alexnet,bing,30/70,0.013793103,0.02142857142857143,0.006666666666666667
170,bing,True,BIM,resnet,50/50,alexnet,bing,40/60,0.0034013605,0.0,0.006711409395973154
171,bing,True,BIM,resnet,50/50,alexnet,bing,50/50,0.0034129692,0.0,0.006711409395973154
172,bing,True,BIM,resnet,50/50,resnet,bing,20/80,0.12286689,0.2517482517482518,0.0
173,bing,True,BIM,resnet,50/50,resnet,bing,30/70,0.102389075,0.18181818181818182,0.02666666666666667
174,bing,True,BIM,resnet,50/50,resnet,bing,40/60,0.08813559,0.13793103448275862,0.04
175,bing,True,BIM,resnet,50/50,resnet,bing,50/50,0.12881356,0.16551724137931034,0.09333333333333334
176,bing,True,BIM,resnet,50/50,vgg,bing,20/80,0.06462585,0.13194444444444445,0.0
177,bing,True,BIM,resnet,50/50,vgg,bing,30/70,0.040677965,0.08275862068965517,0.0
178,bing,True,BIM,resnet,50/50,vgg,bing,40/60,0.044067796,0.07586206896551724,0.013333333333333334
179,bing,True,BIM,resnet,50/50,vgg,bing,50/50,0.016891893,0.0273972602739726,0.006666666666666667
180,bing,True,BIM,resnet,50/50,alexnet,google,20/80,0.046666667,0.09333333333333334,0.0
181,bing,True,BIM,resnet,50/50,alexnet,google,30/70,0.03666667,0.06666666666666667,0.006666666666666667
182,bing,True,BIM,resnet,50/50,alexnet,google,40/60,0.03666667,0.07333333333333333,0.0
183,bing,True,BIM,resnet,50/50,alexnet,google,50/50,0.026666667,0.04666666666666667,0.006666666666666667
184,bing,True,BIM,resnet,50/50,resnet,google,20/80,0.12666667,0.24666666666666667,0.006666666666666667
185,bing,True,BIM,resnet,50/50,resnet,google,30/70,0.13666667,0.25333333333333335,0.02
186,bing,True,BIM,resnet,50/50,resnet,google,40/60,0.10666667,0.15333333333333332,0.06
187,bing,True,BIM,resnet,50/50,resnet,google,50/50,0.123333335,0.15333333333333332,0.09333333333333334
188,bing,True,BIM,resnet,50/50,vgg,google,20/80,0.086666666,0.17333333333333334,0.0
189,bing,True,BIM,resnet,50/50,vgg,google,30/70,0.05666667,0.10666666666666667,0.006666666666666667
190,bing,True,BIM,resnet,50/50,vgg,google,40/60,0.053333335,0.08666666666666667,0.02
191,bing,True,BIM,resnet,50/50,vgg,google,50/50,0.033333335,0.06,0.006666666666666667
192,bing,True,BIM,vgg,20/80,alexnet,bing,20/80,0.013605442,0.027777777777777776,0.0
193,bing,True,BIM,vgg,20/80,alexnet,bing,30/70,0.013793103,0.02142857142857143,0.006666666666666667
194,bing,True,BIM,vgg,20/80,alexnet,bing,40/60,0.0034013605,0.0,0.006711409395973154
195,bing,True,BIM,vgg,20/80,alexnet,bing,50/50,0.0034129692,0.0,0.006711409395973154
196,bing,True,BIM,vgg,20/80,resnet,bing,20/80,0.030716723,0.06293706293706294,0.0
197,bing,True,BIM,vgg,20/80,resnet,bing,30/70,0.013651877,0.027972027972027972,0.0
198,bing,True,BIM,vgg,20/80,resnet,bing,40/60,0.010169491,0.013793103448275862,0.006666666666666667
199,bing,True,BIM,vgg,20/80,resnet,bing,50/50,0.0033898305,0.0,0.006666666666666667
200,bing,True,BIM,vgg,20/80,vgg,bing,20/80,0.17687075,0.2916666666666667,0.06666666666666667
201,bing,True,BIM,vgg,20/80,vgg,bing,30/70,0.14576271,0.2,0.09333333333333334
202,bing,True,BIM,vgg,20/80,vgg,bing,40/60,0.13898306,0.15862068965517243,0.12
203,bing,True,BIM,vgg,20/80,vgg,bing,50/50,0.11148649,0.10273972602739725,0.12
204,bing,True,BIM,vgg,20/80,alexnet,google,20/80,0.046666667,0.09333333333333334,0.0
205,bing,True,BIM,vgg,20/80,alexnet,google,30/70,0.03666667,0.07333333333333333,0.0
206,bing,True,BIM,vgg,20/80,alexnet,google,40/60,0.033333335,0.06666666666666667,0.0
207,bing,True,BIM,vgg,20/80,alexnet,google,50/50,0.023333333,0.04666666666666667,0.0
208,bing,True,BIM,vgg,20/80,resnet,google,20/80,0.053333335,0.10666666666666667,0.0
209,bing,True,BIM,vgg,20/80,resnet,google,30/70,0.033333335,0.06666666666666667,0.0
210,bing,True,BIM,vgg,20/80,resnet,google,40/60,0.026666667,0.04666666666666667,0.006666666666666667
211,bing,True,BIM,vgg,20/80,resnet,google,50/50,0.02,0.03333333333333333,0.006666666666666667
212,bing,True,BIM,vgg,20/80,vgg,google,20/80,0.17666668,0.29333333333333333,0.06
213,bing,True,BIM,vgg,20/80,vgg,google,30/70,0.14666668,0.22666666666666666,0.06666666666666667
214,bing,True,BIM,vgg,20/80,vgg,google,40/60,0.13000001,0.16,0.1
215,bing,True,BIM,vgg,20/80,vgg,google,50/50,0.10333334,0.12,0.08666666666666667
216,bing,True,BIM,vgg,30/70,alexnet,bing,20/80,0.017006803,0.034722222222222224,0.0
217,bing,True,BIM,vgg,30/70,alexnet,bing,30/70,0.013793103,0.02142857142857143,0.006666666666666667
218,bing,True,BIM,vgg,30/70,alexnet,bing,40/60,0.0034013605,0.0,0.006711409395973154
219,bing,True,BIM,vgg,30/70,alexnet,bing,50/50,0.0034129692,0.0,0.006711409395973154
220,bing,True,BIM,vgg,30/70,resnet,bing,20/80,0.027303753,0.055944055944055944,0.0
221,bing,True,BIM,vgg,30/70,resnet,bing,30/70,0.020477815,0.04195804195804196,0.0
222,bing,True,BIM,vgg,30/70,resnet,bing,40/60,0.010169491,0.013793103448275862,0.006666666666666667
223,bing,True,BIM,vgg,30/70,resnet,bing,50/50,0.010169491,0.013793103448275862,0.006666666666666667
224,bing,True,BIM,vgg,30/70,vgg,bing,20/80,0.15306123,0.2847222222222222,0.02666666666666667
225,bing,True,BIM,vgg,30/70,vgg,bing,30/70,0.13559322,0.19310344827586207,0.08
226,bing,True,BIM,vgg,30/70,vgg,bing,40/60,0.13898306,0.1724137931034483,0.10666666666666667
227,bing,True,BIM,vgg,30/70,vgg,bing,50/50,0.104729734,0.11643835616438356,0.09333333333333334
228,bing,True,BIM,vgg,30/70,alexnet,google,20/80,0.043333333,0.08666666666666667,0.0
229,bing,True,BIM,vgg,30/70,alexnet,google,30/70,0.04,0.07333333333333333,0.006666666666666667
230,bing,True,BIM,vgg,30/70,alexnet,google,40/60,0.033333335,0.06666666666666667,0.0
231,bing,True,BIM,vgg,30/70,alexnet,google,50/50,0.023333333,0.04666666666666667,0.0
232,bing,True,BIM,vgg,30/70,resnet,google,20/80,0.05,0.1,0.0
233,bing,True,BIM,vgg,30/70,resnet,google,30/70,0.030000001,0.06,0.0
234,bing,True,BIM,vgg,30/70,resnet,google,40/60,0.030000001,0.05333333333333334,0.006666666666666667
235,bing,True,BIM,vgg,30/70,resnet,google,50/50,0.02,0.03333333333333333,0.006666666666666667
236,bing,True,BIM,vgg,30/70,vgg,google,20/80,0.16,0.29333333333333333,0.02666666666666667
237,bing,True,BIM,vgg,30/70,vgg,google,30/70,0.12666667,0.22,0.03333333333333333
238,bing,True,BIM,vgg,30/70,vgg,google,40/60,0.120000005,0.16666666666666666,0.07333333333333333
239,bing,True,BIM,vgg,30/70,vgg,google,50/50,0.11,0.12666666666666668,0.09333333333333334
240,bing,True,BIM,vgg,40/60,alexnet,bing,20/80,0.013605442,0.027777777777777776,0.0
241,bing,True,BIM,vgg,40/60,alexnet,bing,30/70,0.010344828,0.014285714285714285,0.006666666666666667
242,bing,True,BIM,vgg,40/60,alexnet,bing,40/60,0.0034013605,0.0,0.006711409395973154
243,bing,True,BIM,vgg,40/60,alexnet,bing,50/50,0.0034129692,0.0,0.006711409395973154
244,bing,True,BIM,vgg,40/60,resnet,bing,20/80,0.030716723,0.06293706293706294,0.0
245,bing,True,BIM,vgg,40/60,resnet,bing,30/70,0.017064845,0.03496503496503497,0.0
246,bing,True,BIM,vgg,40/60,resnet,bing,40/60,0.013559322,0.013793103448275862,0.013333333333333334
247,bing,True,BIM,vgg,40/60,resnet,bing,50/50,0.006779661,0.013793103448275862,0.0
248,bing,True,BIM,vgg,40/60,vgg,bing,20/80,0.15646258,0.2847222222222222,0.03333333333333333
249,bing,True,BIM,vgg,40/60,vgg,bing,30/70,0.13559322,0.19310344827586207,0.08
250,bing,True,BIM,vgg,40/60,vgg,bing,40/60,0.14915255,0.21379310344827587,0.08666666666666667
251,bing,True,BIM,vgg,40/60,vgg,bing,50/50,0.10810811,0.1232876712328767,0.09333333333333334
252,bing,True,BIM,vgg,40/60,alexnet,google,20/80,0.04,0.08,0.0
253,bing,True,BIM,vgg,40/60,alexnet,google,30/70,0.046666667,0.08666666666666667,0.006666666666666667
254,bing,True,BIM,vgg,40/60,alexnet,google,40/60,0.03666667,0.07333333333333333,0.0
255,bing,True,BIM,vgg,40/60,alexnet,google,50/50,0.023333333,0.04666666666666667,0.0
256,bing,True,BIM,vgg,40/60,resnet,google,20/80,0.05666667,0.11333333333333333,0.0
257,bing,True,BIM,vgg,40/60,resnet,google,30/70,0.033333335,0.06666666666666667,0.0
258,bing,True,BIM,vgg,40/60,resnet,google,40/60,0.030000001,0.05333333333333334,0.006666666666666667
259,bing,True,BIM,vgg,40/60,resnet,google,50/50,0.016666668,0.02666666666666667,0.006666666666666667
260,bing,True,BIM,vgg,40/60,vgg,google,20/80,0.16333334,0.29333333333333333,0.03333333333333333
261,bing,True,BIM,vgg,40/60,vgg,google,30/70,0.12666667,0.22,0.03333333333333333
262,bing,True,BIM,vgg,40/60,vgg,google,40/60,0.13666667,0.18666666666666668,0.08666666666666667
263,bing,True,BIM,vgg,40/60,vgg,google,50/50,0.13333334,0.16666666666666666,0.1
264,bing,True,BIM,vgg,50/50,alexnet,bing,20/80,0.017006803,0.034722222222222224,0.0
265,bing,True,BIM,vgg,50/50,alexnet,bing,30/70,0.013793103,0.02142857142857143,0.006666666666666667
266,bing,True,BIM,vgg,50/50,alexnet,bing,40/60,0.0034013605,0.0,0.006711409395973154
267,bing,True,BIM,vgg,50/50,alexnet,bing,50/50,0.0034129692,0.0,0.006711409395973154
268,bing,True,BIM,vgg,50/50,resnet,bing,20/80,0.030716723,0.06293706293706294,0.0
